# Created by: riboviz
# Date: 2023-04-05 12:40:38
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
ORF	readcount	rpb	tpm
augustus_masked-SAKL0G-processed-gene-10.96	0	0	0
augustus_masked-SAKL0G-processed-gene-10.98	1	0.000427533133817871	335.863274956141
augustus_masked-SAKL0G-processed-gene-10.99	0	0	0
augustus_masked-SAKL0G-processed-gene-11.10	0	0	0
augustus_masked-SAKL0G-processed-gene-11.12	0	0	0
augustus_masked-SAKL0G-processed-gene-11.13	0	0	0
augustus_masked-SAKL0G-processed-gene-11.14	0	0	0
augustus_masked-SAKL0G-processed-gene-11.15	0	0	0
augustus_masked-SAKL0G-processed-gene-11.16	1	0.000783085356303837	615.179483259525
augustus_masked-SAKL0G-processed-gene-11.17	0	0	0
augustus_masked-SAKL0G-processed-gene-11.18	0	0	0
augustus_masked-SAKL0G-processed-gene-11.19	0	0	0
augustus_masked-SAKL0G-processed-gene-11.20	0	0	0
augustus_masked-SAKL0G-processed-gene-11.21	0	0	0
augustus_masked-SAKL0G-processed-gene-11.22	1	0.000564334085778781	443.331941378337
augustus_masked-SAKL0G-processed-gene-11.23	0	0	0
augustus_masked-SAKL0G-processed-gene-11.25	0	0	0
augustus_masked-SAKL0G-processed-gene-11.27	0	0	0
augustus_masked-SAKL0G-processed-gene-11.28	0	0	0
augustus_masked-SAKL0G-processed-gene-11.29	0	0	0
augustus_masked-SAKL0G-processed-gene-11.30	0	0	0
augustus_masked-SAKL0G-processed-gene-11.31	0	0	0
augustus_masked-SAKL0G-processed-gene-11.32	0	0	0
augustus_masked-SAKL0G-processed-gene-11.33	0	0	0
augustus_masked-SAKL0G-processed-gene-11.34	0	0	0
augustus_masked-SAKL0G-processed-gene-11.35	0	0	0
augustus_masked-SAKL0G-processed-gene-11.37	0	0	0
augustus_masked-SAKL0G-processed-gene-11.38	0	0	0
augustus_masked-SAKL0G-processed-gene-11.39	0	0	0
augustus_masked-SAKL0G-processed-gene-11.40	2	0.00158478605388273	1244.98288450462
augustus_masked-SAKL0G-processed-gene-11.41	0	0	0
augustus_masked-SAKL0G-processed-gene-11.44	0	0	0
augustus_masked-SAKL0G-processed-gene-11.45	1	0.0014265335235378	1120.66219703625
augustus_masked-SAKL0G-processed-gene-11.47	0	0	0
augustus_masked-SAKL0G-processed-gene-11.8	0	0	0
augustus_masked-SAKL0G-processed-gene-11.9	0	0	0
augustus_masked-SAKL0G-processed-gene-12.100	0	0	0
augustus_masked-SAKL0G-processed-gene-12.101	0	0	0
augustus_masked-SAKL0G-processed-gene-12.102	0	0	0
augustus_masked-SAKL0G-processed-gene-12.103	0	0	0
augustus_masked-SAKL0G-processed-gene-12.104	0	0	0
augustus_masked-SAKL0G-processed-gene-12.105	0	0	0
augustus_masked-SAKL0G-processed-gene-12.106	0	0	0
augustus_masked-SAKL0G-processed-gene-12.107	0	0	0
augustus_masked-SAKL0G-processed-gene-12.108	0	0	0
augustus_masked-SAKL0G-processed-gene-12.109	0	0	0
augustus_masked-SAKL0G-processed-gene-12.111	0	0	0
augustus_masked-SAKL0G-processed-gene-12.112	0	0	0
augustus_masked-SAKL0G-processed-gene-12.113	0	0	0
augustus_masked-SAKL0G-processed-gene-12.114	0	0	0
augustus_masked-SAKL0G-processed-gene-12.115	1	0.00107296137339056	842.901502277268
augustus_masked-SAKL0G-processed-gene-12.116	0	0	0
augustus_masked-SAKL0G-processed-gene-12.117	0	0	0
augustus_masked-SAKL0G-processed-gene-12.118	0	0	0
augustus_masked-SAKL0G-processed-gene-12.119	0	0	0
augustus_masked-SAKL0G-processed-gene-12.120	12	0.0068886337543054	5411.60183781226
augustus_masked-SAKL0G-processed-gene-12.121	0	0	0
augustus_masked-SAKL0G-processed-gene-12.122	0	0	0
augustus_masked-SAKL0G-processed-gene-12.123	0	0	0
augustus_masked-SAKL0G-processed-gene-12.124	13	0.0124282982791587	9763.47476251566
augustus_masked-SAKL0G-processed-gene-12.125	0	0	0
augustus_masked-SAKL0G-processed-gene-12.126	0	0	0
augustus_masked-SAKL0G-processed-gene-12.127	0	0	0
augustus_masked-SAKL0G-processed-gene-12.129	0	0	0
augustus_masked-SAKL0G-processed-gene-12.130	0	0	0
augustus_masked-SAKL0G-processed-gene-12.131	0	0	0
augustus_masked-SAKL0G-processed-gene-12.132	0	0	0
augustus_masked-SAKL0G-processed-gene-12.133	1	0.000551267916207277	433.067365006843
augustus_masked-SAKL0G-processed-gene-12.134	1	0.00186567164179104	1465.64216440749
augustus_masked-SAKL0G-processed-gene-12.135	0	0	0
augustus_masked-SAKL0G-processed-gene-12.136	0	0	0
augustus_masked-SAKL0G-processed-gene-12.137	0	0	0
augustus_masked-SAKL0G-processed-gene-12.138	0	0	0
augustus_masked-SAKL0G-processed-gene-12.139	1	0.00120918984280532	949.920435456365
augustus_masked-SAKL0G-processed-gene-12.140	0	0	0
augustus_masked-SAKL0G-processed-gene-12.141	0	0	0
augustus_masked-SAKL0G-processed-gene-12.142	0	0	0
augustus_masked-SAKL0G-processed-gene-12.143	0	0	0
augustus_masked-SAKL0G-processed-gene-12.144	1	0.000779423226812159	612.30257219206
augustus_masked-SAKL0G-processed-gene-12.98	0	0	0
augustus_masked-SAKL0G-processed-gene-12.99	0	0	0
augustus_masked-SAKL0G-processed-gene-13.100	1	0.000302846759539673	237.911629352639
augustus_masked-SAKL0G-processed-gene-13.101	0	0	0
augustus_masked-SAKL0G-processed-gene-13.104	0	0	0
augustus_masked-SAKL0G-processed-gene-13.105	0	0	0
augustus_masked-SAKL0G-processed-gene-13.106	0	0	0
augustus_masked-SAKL0G-processed-gene-13.107	0	0	0
augustus_masked-SAKL0G-processed-gene-13.108	0	0	0
augustus_masked-SAKL0G-processed-gene-13.109	1	0.0008058017727639	633.025141113951
augustus_masked-SAKL0G-processed-gene-13.110	0	0	0
augustus_masked-SAKL0G-processed-gene-13.111	0	0	0
augustus_masked-SAKL0G-processed-gene-13.113	0	0	0
augustus_masked-SAKL0G-processed-gene-13.114	0	0	0
augustus_masked-SAKL0G-processed-gene-13.115	0	0	0
augustus_masked-SAKL0G-processed-gene-13.117	0	0	0
augustus_masked-SAKL0G-processed-gene-13.118	0	0	0
augustus_masked-SAKL0G-processed-gene-13.119	0	0	0
augustus_masked-SAKL0G-processed-gene-13.120	0	0	0
augustus_masked-SAKL0G-processed-gene-13.121	0	0	0
augustus_masked-SAKL0G-processed-gene-13.122	0	0	0
augustus_masked-SAKL0G-processed-gene-13.123	0	0	0
augustus_masked-SAKL0G-processed-gene-13.124	0	0	0
augustus_masked-SAKL0G-processed-gene-13.126	0	0	0
augustus_masked-SAKL0G-processed-gene-13.127	0	0	0
augustus_masked-SAKL0G-processed-gene-13.128	0	0	0
augustus_masked-SAKL0G-processed-gene-13.129	0	0	0
augustus_masked-SAKL0G-processed-gene-13.130	0	0	0
augustus_masked-SAKL0G-processed-gene-13.132	0	0	0
augustus_masked-SAKL0G-processed-gene-13.134	0	0	0
augustus_masked-SAKL0G-processed-gene-13.136	0	0	0
augustus_masked-SAKL0G-processed-gene-13.137	0	0	0
augustus_masked-SAKL0G-processed-gene-13.139	0	0	0
augustus_masked-SAKL0G-processed-gene-13.96	0	0	0
augustus_masked-SAKL0G-processed-gene-13.97	0	0	0
augustus_masked-SAKL0G-processed-gene-13.98	0	0	0
augustus_masked-SAKL0G-processed-gene-13.99	0	0	0
augustus_masked-SAKL0G-processed-gene-14.100	0	0	0
augustus_masked-SAKL0G-processed-gene-14.101	0	0	0
augustus_masked-SAKL0G-processed-gene-14.105	0	0	0
augustus_masked-SAKL0G-processed-gene-14.107	0	0	0
augustus_masked-SAKL0G-processed-gene-14.108	0	0	0
augustus_masked-SAKL0G-processed-gene-14.109	0	0	0
augustus_masked-SAKL0G-processed-gene-14.110	0	0	0
augustus_masked-SAKL0G-processed-gene-14.111	0	0	0
augustus_masked-SAKL0G-processed-gene-14.112	0	0	0
augustus_masked-SAKL0G-processed-gene-14.113	0	0	0
augustus_masked-SAKL0G-processed-gene-14.114	0	0	0
augustus_masked-SAKL0G-processed-gene-14.115	0	0	0
augustus_masked-SAKL0G-processed-gene-14.116	0	0	0
augustus_masked-SAKL0G-processed-gene-14.117	0	0	0
augustus_masked-SAKL0G-processed-gene-14.118	1	0.000582072176949942	457.266705542732
augustus_masked-SAKL0G-processed-gene-14.119	0	0	0
augustus_masked-SAKL0G-processed-gene-14.120	1	0.00210084033613445	1650.38697504709
augustus_masked-SAKL0G-processed-gene-14.81	1	0.000161446561188247	126.829867633583
augustus_masked-SAKL0G-processed-gene-14.82	0	0	0
augustus_masked-SAKL0G-processed-gene-14.83	0	0	0
augustus_masked-SAKL0G-processed-gene-14.84	0	0	0
augustus_masked-SAKL0G-processed-gene-14.85	0	0	0
augustus_masked-SAKL0G-processed-gene-14.86	0	0	0
augustus_masked-SAKL0G-processed-gene-14.88	0	0	0
augustus_masked-SAKL0G-processed-gene-14.89	1	0.000623441396508728	489.76571079951
augustus_masked-SAKL0G-processed-gene-14.90	0	0	0
augustus_masked-SAKL0G-processed-gene-14.92	0	0	0
augustus_masked-SAKL0G-processed-gene-14.93	0	0	0
augustus_masked-SAKL0G-processed-gene-14.94	0	0	0
augustus_masked-SAKL0G-processed-gene-14.95	0	0	0
augustus_masked-SAKL0G-processed-gene-14.96	0	0	0
augustus_masked-SAKL0G-processed-gene-14.97	0	0	0
augustus_masked-SAKL0G-processed-gene-14.99	0	0	0
augustus_masked-SAKL0G-processed-gene-15.0	0	0	0
augustus_masked-SAKL0G-processed-gene-15.1	0	0	0
augustus_masked-SAKL0G-processed-gene-15.13	0	0	0
augustus_masked-SAKL0G-processed-gene-15.14	0	0	0
augustus_masked-SAKL0G-processed-gene-15.15	0	0	0
augustus_masked-SAKL0G-processed-gene-15.16	1	0.00172117039586919	1352.12426871328
augustus_masked-SAKL0G-processed-gene-15.17	1	0.000792393026941363	622.491442252309
augustus_masked-SAKL0G-processed-gene-15.18	0	0	0
augustus_masked-SAKL0G-processed-gene-15.19	0	0	0
augustus_masked-SAKL0G-processed-gene-15.2	4	0.00382409177820268	3004.14608077405
augustus_masked-SAKL0G-processed-gene-15.20	0	0	0
augustus_masked-SAKL0G-processed-gene-15.21	0	0	0
augustus_masked-SAKL0G-processed-gene-15.22	0	0	0
augustus_masked-SAKL0G-processed-gene-15.23	0	0	0
augustus_masked-SAKL0G-processed-gene-15.25	0	0	0
augustus_masked-SAKL0G-processed-gene-15.26	0	0	0
augustus_masked-SAKL0G-processed-gene-15.28	4	0.00488997555012225	3841.48753116095
augustus_masked-SAKL0G-processed-gene-15.31	0	0	0
augustus_masked-SAKL0G-processed-gene-15.34	0	0	0
augustus_masked-SAKL0G-processed-gene-15.36	0	0	0
augustus_masked-SAKL0G-processed-gene-15.38	0	0	0
augustus_masked-SAKL0G-processed-gene-15.39	0	0	0
augustus_masked-SAKL0G-processed-gene-15.4	0	0	0
augustus_masked-SAKL0G-processed-gene-15.40	0	0	0
augustus_masked-SAKL0G-processed-gene-15.42	0	0	0
augustus_masked-SAKL0G-processed-gene-15.43	0	0	0
augustus_masked-SAKL0G-processed-gene-15.44	0	0	0
augustus_masked-SAKL0G-processed-gene-15.45	0	0	0
augustus_masked-SAKL0G-processed-gene-15.46	3	0.00513698630136986	4035.53527460144
augustus_masked-SAKL0G-processed-gene-15.5	0	0	0
augustus_masked-SAKL0G-processed-gene-15.6	0	0	0
augustus_masked-SAKL0G-processed-gene-15.7	0	0	0
augustus_masked-SAKL0G-processed-gene-15.8	0	0	0
augustus_masked-SAKL0G-processed-gene-16.132	2	0.00085397096498719	670.866097457228
augustus_masked-SAKL0G-processed-gene-16.133	0	0	0
augustus_masked-SAKL0G-processed-gene-16.134	0	0	0
augustus_masked-SAKL0G-processed-gene-16.135	0	0	0
augustus_masked-SAKL0G-processed-gene-16.136	0	0	0
augustus_masked-SAKL0G-processed-gene-16.138	0	0	0
augustus_masked-SAKL0G-processed-gene-16.139	0	0	0
augustus_masked-SAKL0G-processed-gene-16.140	0	0	0
augustus_masked-SAKL0G-processed-gene-16.141	0	0	0
augustus_masked-SAKL0G-processed-gene-16.142	0	0	0
augustus_masked-SAKL0G-processed-gene-16.143	0	0	0
augustus_masked-SAKL0G-processed-gene-16.144	0	0	0
augustus_masked-SAKL0G-processed-gene-16.146	0	0	0
augustus_masked-SAKL0G-processed-gene-16.147	0	0	0
augustus_masked-SAKL0G-processed-gene-16.148	0	0	0
augustus_masked-SAKL0G-processed-gene-16.149	0	0	0
augustus_masked-SAKL0G-processed-gene-16.150	0	0	0
augustus_masked-SAKL0G-processed-gene-16.151	0	0	0
augustus_masked-SAKL0G-processed-gene-16.152	0	0	0
augustus_masked-SAKL0G-processed-gene-16.153	0	0	0
augustus_masked-SAKL0G-processed-gene-16.154	0	0	0
augustus_masked-SAKL0G-processed-gene-16.155	0	0	0
augustus_masked-SAKL0G-processed-gene-16.156	0	0	0
augustus_masked-SAKL0G-processed-gene-16.157	0	0	0
augustus_masked-SAKL0G-processed-gene-16.158	0	0	0
augustus_masked-SAKL0G-processed-gene-16.159	1	0.000811688311688312	637.649513086375
augustus_masked-SAKL0G-processed-gene-16.160	0	0	0
augustus_masked-SAKL0G-processed-gene-16.161	0	0	0
augustus_masked-SAKL0G-processed-gene-16.162	0	0	0
augustus_masked-SAKL0G-processed-gene-16.163	0	0	0
augustus_masked-SAKL0G-processed-gene-16.166	1	0.00016803898504453	132.00877165559
augustus_masked-SAKL0G-processed-gene-16.167	0	0	0
augustus_masked-SAKL0G-processed-gene-16.168	0	0	0
augustus_masked-SAKL0G-processed-gene-16.169	1	0.000567214974475326	445.595122020654
augustus_masked-SAKL0G-processed-gene-16.170	0	0	0
augustus_masked-SAKL0G-processed-gene-16.171	0	0	0
augustus_masked-SAKL0G-processed-gene-16.172	0	0	0
augustus_masked-SAKL0G-processed-gene-16.174	0	0	0
augustus_masked-SAKL0G-processed-gene-16.175	2	0.0018957345971564	1489.25914715149
augustus_masked-SAKL0G-processed-gene-16.176	0	0	0
augustus_masked-SAKL0G-processed-gene-16.177	0	0	0
augustus_masked-SAKL0G-processed-gene-16.178	0	0	0
augustus_masked-SAKL0G-processed-gene-16.180	0	0	0
augustus_masked-SAKL0G-processed-gene-16.181	0	0	0
augustus_masked-SAKL0G-processed-gene-16.182	0	0	0
augustus_masked-SAKL0G-processed-gene-16.184	0	0	0
augustus_masked-SAKL0G-processed-gene-16.185	0	0	0
augustus_masked-SAKL0G-processed-gene-16.186	0	0	0
augustus_masked-SAKL0G-processed-gene-16.187	0	0	0
augustus_masked-SAKL0G-processed-gene-16.188	0	0	0
augustus_masked-SAKL0G-processed-gene-16.189	0	0	0
augustus_masked-SAKL0G-processed-gene-16.191	0	0	0
augustus_masked-SAKL0G-processed-gene-16.192	0	0	0
augustus_masked-SAKL0G-processed-gene-16.193	0	0	0
augustus_masked-SAKL0G-processed-gene-2.13	0	0	0
augustus_masked-SAKL0G-processed-gene-2.14	0	0	0
augustus_masked-SAKL0G-processed-gene-2.15	0	0	0
augustus_masked-SAKL0G-processed-gene-2.16	0	0	0
augustus_masked-SAKL0G-processed-gene-2.17	0	0	0
augustus_masked-SAKL0G-processed-gene-2.19	0	0	0
augustus_masked-SAKL0G-processed-gene-2.20	1	0.00276243093922652	2170.12209978567
augustus_masked-SAKL0G-processed-gene-2.21	0	0	0
augustus_masked-SAKL0G-processed-gene-2.22	0	0	0
augustus_masked-SAKL0G-processed-gene-2.23	0	0	0
augustus_masked-SAKL0G-processed-gene-2.25	0	0	0
augustus_masked-SAKL0G-processed-gene-2.27	1	0.000509943906170321	400.603875636111
augustus_masked-SAKL0G-processed-gene-2.29	0	0	0
augustus_masked-SAKL0G-processed-gene-2.30	4	0.0106100795755968	8335.11087663038
augustus_masked-SAKL0G-processed-gene-2.31	0	0	0
augustus_masked-SAKL0G-processed-gene-2.32	0	0	0
augustus_masked-SAKL0G-processed-gene-2.33	14	0.00543478260869565	4269.47934849138
augustus_masked-SAKL0G-processed-gene-2.34	0	0	0
augustus_masked-SAKL0G-processed-gene-2.35	0	0	0
augustus_masked-SAKL0G-processed-gene-2.36	0	0	0
augustus_masked-SAKL0G-processed-gene-2.37	0	0	0
augustus_masked-SAKL0G-processed-gene-2.38	0	0	0
augustus_masked-SAKL0G-processed-gene-2.39	0	0	0
augustus_masked-SAKL0G-processed-gene-2.40	0	0	0
augustus_masked-SAKL0G-processed-gene-2.41	0	0	0
augustus_masked-SAKL0G-processed-gene-2.43	0	0	0
augustus_masked-SAKL0G-processed-gene-2.44	0	0	0
augustus_masked-SAKL0G-processed-gene-2.45	0	0	0
augustus_masked-SAKL0G-processed-gene-2.46	0	0	0
augustus_masked-SAKL0G-processed-gene-2.47	0	0	0
augustus_masked-SAKL0G-processed-gene-2.48	0	0	0
augustus_masked-SAKL0G-processed-gene-2.51	0	0	0
augustus_masked-SAKL0G-processed-gene-2.52	2	0.00112676056338028	885.165295912579
augustus_masked-SAKL0G-processed-gene-2.53	0	0	0
augustus_masked-SAKL0G-processed-gene-2.55	0	0	0
augustus_masked-SAKL0G-processed-gene-2.56	0	0	0
augustus_masked-SAKL0G-processed-gene-2.57	0	0	0
augustus_masked-SAKL0G-processed-gene-2.58	0	0	0
augustus_masked-SAKL0G-processed-gene-2.60	0	0	0
augustus_masked-SAKL0G-processed-gene-3.106	0	0	0
augustus_masked-SAKL0G-processed-gene-3.107	1	0.000383288616328095	301.105481074133
augustus_masked-SAKL0G-processed-gene-3.108	0	0	0
augustus_masked-SAKL0G-processed-gene-3.110	0	0	0
augustus_masked-SAKL0G-processed-gene-3.111	0	0	0
augustus_masked-SAKL0G-processed-gene-3.112	0	0	0
augustus_masked-SAKL0G-processed-gene-3.113	0	0	0
augustus_masked-SAKL0G-processed-gene-3.117	0	0	0
augustus_masked-SAKL0G-processed-gene-3.118	0	0	0
augustus_masked-SAKL0G-processed-gene-3.119	1	0.00144508670520231	1135.23728341389
augustus_masked-SAKL0G-processed-gene-3.120	0	0	0
augustus_masked-SAKL0G-processed-gene-3.121	0	0	0
augustus_masked-SAKL0G-processed-gene-3.122	0	0	0
augustus_masked-SAKL0G-processed-gene-3.123	0	0	0
augustus_masked-SAKL0G-processed-gene-3.124	0	0	0
augustus_masked-SAKL0G-processed-gene-3.125	0	0	0
augustus_masked-SAKL0G-processed-gene-3.126	0	0	0
augustus_masked-SAKL0G-processed-gene-3.127	0	0	0
augustus_masked-SAKL0G-processed-gene-3.128	0	0	0
augustus_masked-SAKL0G-processed-gene-3.129	0	0	0
augustus_masked-SAKL0G-processed-gene-3.130	0	0	0
augustus_masked-SAKL0G-processed-gene-3.131	0	0	0
augustus_masked-SAKL0G-processed-gene-3.132	3	0.0055045871559633	4324.31669792154
augustus_masked-SAKL0G-processed-gene-3.134	0	0	0
augustus_masked-SAKL0G-processed-gene-3.135	0	0	0
augustus_masked-SAKL0G-processed-gene-3.136	0	0	0
augustus_masked-SAKL0G-processed-gene-3.137	0	0	0
augustus_masked-SAKL0G-processed-gene-3.138	0	0	0
augustus_masked-SAKL0G-processed-gene-3.139	0	0	0
augustus_masked-SAKL0G-processed-gene-3.140	0	0	0
augustus_masked-SAKL0G-processed-gene-3.141	0	0	0
augustus_masked-SAKL0G-processed-gene-3.142	0	0	0
augustus_masked-SAKL0G-processed-gene-3.143	0	0	0
augustus_masked-SAKL0G-processed-gene-3.144	0	0	0
augustus_masked-SAKL0G-processed-gene-3.145	0	0	0
augustus_masked-SAKL0G-processed-gene-3.146	0	0	0
augustus_masked-SAKL0G-processed-gene-3.147	0	0	0
augustus_masked-SAKL0G-processed-gene-3.148	0	0	0
augustus_masked-SAKL0G-processed-gene-3.149	0	0	0
augustus_masked-SAKL0G-processed-gene-3.151	0	0	0
augustus_masked-SAKL0G-processed-gene-3.152	0	0	0
augustus_masked-SAKL0G-processed-gene-3.153	0	0	0
augustus_masked-SAKL0G-processed-gene-3.154	0	0	0
augustus_masked-SAKL0G-processed-gene-3.155	0	0	0
augustus_masked-SAKL0G-processed-gene-3.156	0	0	0
augustus_masked-SAKL0G-processed-gene-3.158	0	0	0
augustus_masked-SAKL0G-processed-gene-4.105	0	0	0
augustus_masked-SAKL0G-processed-gene-4.107	0	0	0
augustus_masked-SAKL0G-processed-gene-4.108	0	0	0
augustus_masked-SAKL0G-processed-gene-4.109	0	0	0
augustus_masked-SAKL0G-processed-gene-4.110	0	0	0
augustus_masked-SAKL0G-processed-gene-4.111	0	0	0
augustus_masked-SAKL0G-processed-gene-4.113	0	0	0
augustus_masked-SAKL0G-processed-gene-4.114	0	0	0
augustus_masked-SAKL0G-processed-gene-4.115	1	0.000859845227858985	675.480825556675
augustus_masked-SAKL0G-processed-gene-4.116	0	0	0
augustus_masked-SAKL0G-processed-gene-4.117	0	0	0
augustus_masked-SAKL0G-processed-gene-4.118	0	0	0
augustus_masked-SAKL0G-processed-gene-4.119	0	0	0
augustus_masked-SAKL0G-processed-gene-4.120	0	0	0
augustus_masked-SAKL0G-processed-gene-4.122	0	0	0
augustus_masked-SAKL0G-processed-gene-4.123	0	0	0
augustus_masked-SAKL0G-processed-gene-4.124	0	0	0
augustus_masked-SAKL0G-processed-gene-4.125	0	0	0
augustus_masked-SAKL0G-processed-gene-4.127	0	0	0
augustus_masked-SAKL0G-processed-gene-4.128	0	0	0
augustus_masked-SAKL0G-processed-gene-4.129	0	0	0
augustus_masked-SAKL0G-processed-gene-4.130	5	0.0102459016393443	8049.01844387719
augustus_masked-SAKL0G-processed-gene-4.131	0	0	0
augustus_masked-SAKL0G-processed-gene-4.133	0	0	0
augustus_masked-SAKL0G-processed-gene-4.134	0	0	0
augustus_masked-SAKL0G-processed-gene-4.135	0	0	0
augustus_masked-SAKL0G-processed-gene-4.136	1	0.000329815303430079	259.09769133325
augustus_masked-SAKL0G-processed-gene-4.137	1	0.000279251605696733	219.375649294167
augustus_masked-SAKL0G-processed-gene-4.139	0	0	0
augustus_masked-SAKL0G-processed-gene-4.140	0	0	0
augustus_masked-SAKL0G-processed-gene-4.141	0	0	0
augustus_masked-SAKL0G-processed-gene-4.142	0	0	0
augustus_masked-SAKL0G-processed-gene-4.143	0	0	0
augustus_masked-SAKL0G-processed-gene-4.144	0	0	0
augustus_masked-SAKL0G-processed-gene-4.145	0	0	0
augustus_masked-SAKL0G-processed-gene-4.146	0	0	0
augustus_masked-SAKL0G-processed-gene-4.147	2	0.00436681222707424	3430.49869049089
augustus_masked-SAKL0G-processed-gene-4.148	0	0	0
augustus_masked-SAKL0G-processed-gene-4.149	0	0	0
augustus_masked-SAKL0G-processed-gene-4.150	0	0	0
augustus_masked-SAKL0G-processed-gene-4.152	0	0	0
augustus_masked-SAKL0G-processed-gene-5.100	0	0	0
augustus_masked-SAKL0G-processed-gene-5.101	0	0	0
augustus_masked-SAKL0G-processed-gene-5.102	0	0	0
augustus_masked-SAKL0G-processed-gene-5.103	0	0	0
augustus_masked-SAKL0G-processed-gene-5.105	0	0	0
augustus_masked-SAKL0G-processed-gene-5.106	0	0	0
augustus_masked-SAKL0G-processed-gene-5.107	0	0	0
augustus_masked-SAKL0G-processed-gene-5.108	0	0	0
augustus_masked-SAKL0G-processed-gene-5.109	0	0	0
augustus_masked-SAKL0G-processed-gene-5.110	0	0	0
augustus_masked-SAKL0G-processed-gene-5.111	0	0	0
augustus_masked-SAKL0G-processed-gene-5.113	0	0	0
augustus_masked-SAKL0G-processed-gene-5.114	0	0	0
augustus_masked-SAKL0G-processed-gene-5.115	0	0	0
augustus_masked-SAKL0G-processed-gene-5.116	0	0	0
augustus_masked-SAKL0G-processed-gene-5.117	0	0	0
augustus_masked-SAKL0G-processed-gene-5.118	0	0	0
augustus_masked-SAKL0G-processed-gene-5.119	0	0	0
augustus_masked-SAKL0G-processed-gene-5.120	0	0	0
augustus_masked-SAKL0G-processed-gene-5.122	0	0	0
augustus_masked-SAKL0G-processed-gene-5.123	1	0.000554016620498615	435.226703668927
augustus_masked-SAKL0G-processed-gene-5.124	0	0	0
augustus_masked-SAKL0G-processed-gene-5.128	0	0	0
augustus_masked-SAKL0G-processed-gene-5.129	0	0	0
augustus_masked-SAKL0G-processed-gene-5.130	0	0	0
augustus_masked-SAKL0G-processed-gene-5.131	0	0	0
augustus_masked-SAKL0G-processed-gene-5.132	0	0	0
augustus_masked-SAKL0G-processed-gene-5.134	0	0	0
augustus_masked-SAKL0G-processed-gene-5.135	2	0.00271370420624152	2131.84314822907
augustus_masked-SAKL0G-processed-gene-5.136	0	0	0
augustus_masked-SAKL0G-processed-gene-5.137	0	0	0
augustus_masked-SAKL0G-processed-gene-5.139	0	0	0
augustus_masked-SAKL0G-processed-gene-5.140	0	0	0
augustus_masked-SAKL0G-processed-gene-5.141	0	0	0
augustus_masked-SAKL0G-processed-gene-5.142	0	0	0
augustus_masked-SAKL0G-processed-gene-5.143	0	0	0
augustus_masked-SAKL0G-processed-gene-5.144	0	0	0
augustus_masked-SAKL0G-processed-gene-5.98	0	0	0
augustus_masked-SAKL0G-processed-gene-5.99	0	0	0
augustus_masked-SAKL0G-processed-gene-6.12	5	0.00501002004008016	3935.79258578364
augustus_masked-SAKL0G-processed-gene-6.13	0	0	0
augustus_masked-SAKL0G-processed-gene-6.14	0	0	0
augustus_masked-SAKL0G-processed-gene-6.15	0	0	0
augustus_masked-SAKL0G-processed-gene-6.16	0	0	0
augustus_masked-SAKL0G-processed-gene-6.19	0	0	0
augustus_masked-SAKL0G-processed-gene-6.20	0	0	0
augustus_masked-SAKL0G-processed-gene-6.23	1	0.000533617929562433	419.201814366283
augustus_masked-SAKL0G-processed-gene-6.24	0	0	0
augustus_masked-SAKL0G-processed-gene-6.25	0	0	0
augustus_masked-SAKL0G-processed-gene-6.26	0	0	0
augustus_masked-SAKL0G-processed-gene-6.27	0	0	0
augustus_masked-SAKL0G-processed-gene-6.28	0	0	0
augustus_masked-SAKL0G-processed-gene-6.30	0	0	0
augustus_masked-SAKL0G-processed-gene-6.31	0	0	0
augustus_masked-SAKL0G-processed-gene-6.32	0	0	0
augustus_masked-SAKL0G-processed-gene-6.33	0	0	0
augustus_masked-SAKL0G-processed-gene-6.34	0	0	0
augustus_masked-SAKL0G-processed-gene-6.36	0	0	0
augustus_masked-SAKL0G-processed-gene-6.37	0	0	0
augustus_masked-SAKL0G-processed-gene-6.38	0	0	0
augustus_masked-SAKL0G-processed-gene-6.39	0	0	0
augustus_masked-SAKL0G-processed-gene-6.40	0	0	0
augustus_masked-SAKL0G-processed-gene-6.43	2	0.0051413881748072	4038.99331682475
augustus_masked-SAKL0G-processed-gene-6.44	0	0	0
augustus_masked-SAKL0G-processed-gene-7.100	0	0	0
augustus_masked-SAKL0G-processed-gene-7.101	0	0	0
augustus_masked-SAKL0G-processed-gene-7.102	0	0	0
augustus_masked-SAKL0G-processed-gene-7.103	0	0	0
augustus_masked-SAKL0G-processed-gene-7.104	0	0	0
augustus_masked-SAKL0G-processed-gene-7.105	0	0	0
augustus_masked-SAKL0G-processed-gene-7.106	0	0	0
augustus_masked-SAKL0G-processed-gene-7.107	0	0	0
augustus_masked-SAKL0G-processed-gene-7.108	0	0	0
augustus_masked-SAKL0G-processed-gene-7.109	1	0.00306748466257669	2409.76748503808
augustus_masked-SAKL0G-processed-gene-7.111	0	0	0
augustus_masked-SAKL0G-processed-gene-7.114	0	0	0
augustus_masked-SAKL0G-processed-gene-7.115	0	0	0
augustus_masked-SAKL0G-processed-gene-7.116	0	0	0
augustus_masked-SAKL0G-processed-gene-7.117	0	0	0
